"ITTER107","Territorio","VARICT","Tipo dato","ATECO_2007","Ateco 2007","CLLVT","Classe di addetti","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","E_AI_PGE2_PERC1","per almeno due aree aziendali elencate (incidenza %)","C","attività manifatturiere","W50_99","50-99","2021","2021",17.34,,
"IT","Italia","E_AI_PGE2_PERC1","per almeno due aree aziendali elencate (incidenza %)","C","attività manifatturiere","W50_99","50-99","2023","2023",27.24,,
"IT","Italia","E_AI_PGE3_PERC1","per almeno tre aree aziendali elencate (incidenza %)","C","attività manifatturiere","W50_99","50-99","2021","2021",7.89,,
"IT","Italia","E_AI_PGE3_PERC1","per almeno tre aree aziendali elencate (incidenza %)","C","attività manifatturiere","W50_99","50-99","2023","2023",16.54,,
"IT","Italia","E_AI_TTM_PERC1","per estrarre conoscenza e informazione da un documento di testo","C","attività manifatturiere","W100_249","100-249","2021","2021",24.67,,
"IT","Italia","E_AI_TTM_PERC1","per estrarre conoscenza e informazione da un documento di testo","C","attività manifatturiere","W100_249","100-249","2023","2023",20.02,,
"IT","Italia","E_AI_TSR_PERC1","per convertire la lingua parlata in un formato leggibile dal dispositivo informatico","C","attività manifatturiere","W100_249","100-249","2021","2021",8.88,,
"IT","Italia","E_AI_TSR_PERC1","per convertire la lingua parlata in un formato leggibile dal dispositivo informatico","C","attività manifatturiere","W100_249","100-249","2023","2023",13.34,,
"IT","Italia","E_AI_TNLG_PERC1","per generare linguaggio scritto o parlato","C","attività manifatturiere","W100_249","100-249","2021","2021",6.65,,
"IT","Italia","E_AI_TNLG_PERC1","per generare linguaggio scritto o parlato","C","attività manifatturiere","W100_249","100-249","2023","2023",16.09,,
"IT","Italia","E_AI_TIR_PERC1","per identificare oggetti o persone sulla base di immagini ","C","attività manifatturiere","W100_249","100-249","2021","2021",42.93,,
"IT","Italia","E_AI_TIR_PERC1","per identificare oggetti o persone sulla base di immagini ","C","attività manifatturiere","W100_249","100-249","2023","2023",20.99,,
"IT","Italia","E_AI_TML_PERC1","per l'analisi dei dati attraverso l’apprendimento automatico ( es. deep learning)","C","attività manifatturiere","W100_249","100-249","2021","2021",18.37,,
"IT","Italia","E_AI_TML_PERC1","per l'analisi dei dati attraverso l’apprendimento automatico ( es. deep learning)","C","attività manifatturiere","W100_249","100-249","2023","2023",23.21,,
"IT","Italia","E_AI_TPA_PERC1","per automatizzare i flussi di lavoro o supportare nel processo decisionale ","C","attività manifatturiere","W100_249","100-249","2021","2021",41.73,,
"IT","Italia","E_AI_TPA_PERC1","per automatizzare i flussi di lavoro o supportare nel processo decisionale ","C","attività manifatturiere","W100_249","100-249","2023","2023",42.89,,
"IT","Italia","E_AI_TAR_PERC1","per consentire il movimento fisico autonomo delle macchine","C","attività manifatturiere","W100_249","100-249","2021","2021",18.63,,
"IT","Italia","E_AI_TAR_PERC1","per consentire il movimento fisico autonomo delle macchine","C","attività manifatturiere","W100_249","100-249","2023","2023",42.24,,
"IT","Italia","E_AI_TANY_PERC","imprese che usano almeno una delle tecnologie di IA considerate (incidenza %)","C","attività manifatturiere","W100_249","100-249","2021","2021",12.7,,
"IT","Italia","E_AI_TANY_PERC","imprese che usano almeno una delle tecnologie di IA considerate (incidenza %)","C","attività manifatturiere","W100_249","100-249","2023","2023",11.27,,
"IT","Italia","E_AI_TGE2_PERC","imprese che usano almeno due delle tecnologie di IA considerate (incidenza %)","C","attività manifatturiere","W100_249","100-249","2021","2021",4.99,,
"IT","Italia","E_AI_TGE2_PERC","imprese che usano almeno due delle tecnologie di IA considerate (incidenza %)","C","attività manifatturiere","W100_249","100-249","2023","2023",5.42,,
"IT","Italia","E_AI_TGE3_PERC","imprese che usano almeno tre delle tecnologie di IA considerate (incidenza %)","C","attività manifatturiere","W100_249","100-249","2021","2021",1.9,,
"IT","Italia","E_AI_TGE3_PERC","imprese che usano almeno tre delle tecnologie di IA considerate (incidenza %)","C","attività manifatturiere","W100_249","100-249","2023","2023",1.94,,
"IT","Italia","E_AI_PMS_PERC1","marketing o vendite","C","attività manifatturiere","W100_249","100-249","2021","2021",12.48,,
"IT","Italia","E_AI_PMS_PERC1","marketing o vendite","C","attività manifatturiere","W100_249","100-249","2023","2023",6.78,,
"IT","Italia","E_AI_PPP_PERC1","processo produttivo","C","attività manifatturiere","W100_249","100-249","2021","2021",48.63,,
"IT","Italia","E_AI_PPP_PERC1","processo produttivo","C","attività manifatturiere","W100_249","100-249","2023","2023",51.27,,
"IT","Italia","E_AI_PBA_PERC1","organizzazione di processi di amministrazione aziendale","C","attività manifatturiere","W100_249","100-249","2021","2021",12.28,,
"IT","Italia","E_AI_PME_PERC1","gestione di impresa","C","attività manifatturiere","W100_249","100-249","2021","2021",16.51,,
"IT","Italia","E_AI_PLOG_PERC1","logistica","C","attività manifatturiere","W100_249","100-249","2021","2021",21.74,,
"IT","Italia","E_AI_PLOG_PERC1","logistica","C","attività manifatturiere","W100_249","100-249","2023","2023",30.52,,
"IT","Italia","E_AI_PITS_PERC1","sicurezza ICT","C","attività manifatturiere","W100_249","100-249","2021","2021",43.27,,
"IT","Italia","E_AI_PITS_PERC1","sicurezza ICT","C","attività manifatturiere","W100_249","100-249","2023","2023",29.78,,
"IT","Italia","E_AI_PHR_PERC1","reclutamento e gestione del personale","C","attività manifatturiere","W100_249","100-249","2021","2021",12.77,,
"IT","Italia","E_AI_PANY_PERC1","per almeno un'area aziendale elencata (incidenza %)","C","attività manifatturiere","W100_249","100-249","2021","2021",73.42,,
"IT","Italia","E_AI_PANY_PERC1","per almeno un'area aziendale elencata (incidenza %)","C","attività manifatturiere","W100_249","100-249","2023","2023",96.05,,
"IT","Italia","E_AI_PGE2_PERC1","per almeno due aree aziendali elencate (incidenza %)","C","attività manifatturiere","W100_249","100-249","2021","2021",44.71,,
"IT","Italia","E_AI_PGE2_PERC1","per almeno due aree aziendali elencate (incidenza %)","C","attività manifatturiere","W100_249","100-249","2023","2023",34.75,,
