"ITTER107","Territorio","VARICT","Tipo dato","ATECO_2007","Ateco 2007","CLLVT","Classe di addetti","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","C","attività manifatturiere","W10_49","10-49","2019","2019",39.45,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","C","attività manifatturiere","W10_49","10-49","2021","2021",36.21,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","C","attività manifatturiere","W10_49","10-49","2023","2023",49.28,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","C","attività manifatturiere","W_GE10","10 e più","2019","2019",44.85,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","C","attività manifatturiere","W_GE10","10 e più","2021","2021",42.51,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","C","attività manifatturiere","W_GE10","10 e più","2023","2023",54.22,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","C","attività manifatturiere","W50_99","50-99","2019","2019",69.15,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","C","attività manifatturiere","W50_99","50-99","2021","2021",72.51,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","C","attività manifatturiere","W50_99","50-99","2023","2023",75.19,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","C","attività manifatturiere","W100_249","100-249","2019","2019",85.28,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","C","attività manifatturiere","W100_249","100-249","2021","2021",80.59,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","C","attività manifatturiere","W100_249","100-249","2023","2023",86.26,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","C","attività manifatturiere","W_GE250","250 e più","2019","2019",93.27,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","C","attività manifatturiere","W_GE250","250 e più","2021","2021",95.41,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","C","attività manifatturiere","W_GE250","250 e più","2023","2023",95.12,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","F","costruzioni","W10_49","10-49","2019","2019",22.39,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","F","costruzioni","W10_49","10-49","2021","2021",22.12,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","F","costruzioni","W10_49","10-49","2023","2023",31.67,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","F","costruzioni","W_GE10","10 e più","2019","2019",23.93,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","F","costruzioni","W_GE10","10 e più","2021","2021",23.98,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","F","costruzioni","W_GE10","10 e più","2023","2023",33.12,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","F","costruzioni","W50_99","50-99","2019","2019",40.22,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","F","costruzioni","W50_99","50-99","2021","2021",43.1,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","F","costruzioni","W50_99","50-99","2023","2023",48.38,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","F","costruzioni","W100_249","100-249","2019","2019",59.01,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","F","costruzioni","W100_249","100-249","2021","2021",64.09,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","F","costruzioni","W100_249","100-249","2023","2023",60.59,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","F","costruzioni","W_GE250","250 e più","2019","2019",81.28,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","F","costruzioni","W_GE250","250 e più","2021","2021",72.5,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","F","costruzioni","W_GE250","250 e più","2023","2023",84.54,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","G","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli","W_GE10","10 e più","2019","2019",41.95,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","G","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli","W_GE10","10 e più","2021","2021",36.19,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","G","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli","W_GE10","10 e più","2023","2023",45.62,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","CA","industrie alimentari, delle bevande e del tabacco","W_GE10","10 e più","2019","2019",44.61,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","CA","industrie alimentari, delle bevande e del tabacco","W_GE10","10 e più","2021","2021",37.82,,
